data,hora,natureza_acidente,situacao,bairro,endereco,detalhe_endereco_acidente,complemento,bairro_cruzamento,sentido_via,tipo,descricao,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,natureza,ano,mes,dia,dia_semana,hora_ocorrencia
2022-08-05,,Não informado,FINALIZADA,BOA VISTA,RUA JOAQUIM FELIPE,Não informado,PROX. AO POSTO SHELL,BOA VISTA,CIDADE,Não informado,Não informado,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Não existe,SEM VÍTIMA,2022,8,5,4,
2022-08-05,,Não informado,FINALIZADA,SANTO ANTÔNIO,AV DOM PEDRO I - IMPERADOR,Não informado,POR TRÁS DO FPORUM THOMAZ DE AQUINO,SANTO ANTÔNIO,Não informado,COLISÃO LATERAL,Não informado,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,5,4,
2022-08-05,,Não informado,FINALIZADA,BOA VIAGEM,AV DOM JOAO VI,RUA JOSE DA SILVA LUCENA,PRÓX.  AO COLÉGIO GGE,BOA VIAGEM,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Ilegível,Seca,Mal iluminada,Não existe,Não há placas,60.0,Única,Não existe,COM VÍTIMA,2022,8,5,4,
2022-08-05,,Não informado,FINALIZADA,IPUTINGA,AV MAURICIO DE NASSAU,Não informado,EM FRENTE AO HOSPITAL ALTINO VENTURA,IPUTINGA,SUBURBIO,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,40.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,5,4,
2022-08-05,,Não informado,FINALIZADA,CABANGA,AV ENGENHEIRO JOSE ESTELITA,Não informado,APOS O CABANGA IATE CLUBE  S/T CID,CABANGA,CIDADE,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Canteiro central,COM VÍTIMA,2022,8,5,4,
2022-08-05,,Não informado,FINALIZADA,ARRUDA,RUA DESENHISTA EULINO SANTOS,Não informado,Não informado,ARRUDA,CIDADE,ATROPELAMENTO DE ANIMAL,Não informado,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,40.0,Dupla,Canteiro central,COM VÍTIMA,2022,8,5,4,
2022-08-05,,Não informado,CANCELADA,BREJO DA GUABIRABA,RUA SENHOR DO BONFIM,Não informado,EM FRENTE A GARAGEM DE ONIBUS DA GLOBO,BREJO DA GUABIRABA,Não informado,COLISÃO LATERAL,Não informado,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,SEM VÍTIMA,2022,8,5,4,
2022-08-05,,Não informado,FINALIZADA,AREIAS,AV RECIFE,Não informado,EM FERNTE AO BIG BOMPREÇO DA AV RECIFE - SENTIDO CEASA,AREIAS,SUBURBIO,COLISÃO TRASEIRA,Não informado,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Não informado,60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,5,4,
2022-08-05,,Não informado,FINALIZADA,AREIAS,RUA AURORA CACOTE,RUA DONA ANA AURORA,EM FRENTE AO FRIGORIFICO BOI QUENTE,AREIAS,Não informado,COLISÃO FRONTAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Não existe,COM VÍTIMA,2022,8,5,4,
2022-08-06,,Não informado,FINALIZADA,BOA VIAGEM,AV BOA VIAGEM,Não informado,PRÓXIMO AO EDIFÍCIO ENGENHEIRO JULIO MARANHÃO FILHO,BOA VIAGEM,Não informado,COLISÃO TRASEIRA,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,COM VÍTIMA,2022,8,6,5,
2022-08-06,,Não informado,CANCELADA,MADALENA,RUA JOSE OSORIO,RUA REAL DA TORRE,PROX. AO MERCADO DA MADALENA E POSTO BR,MADALENA,Não informado,COLISÃO LATERAL,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,SEM VÍTIMA,2022,8,6,5,
2022-08-06,,Não informado,FINALIZADA,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,Não informado,LADO OPOSTO AO ARMAZÉM CORAL,CASA AMARELA,Não informado,COLISÃO TRASEIRA,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal conservada,Outros,Outras,60.0,Dupla,Canteiro central,SEM VÍTIMA,2022,8,6,5,
2022-08-06,,Não informado,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,RUA PAMPULHA,Mitsubishi,IMBIRIBEIRA,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não informado,Não informado,60.0,Única,Não informado,COM VÍTIMA,2022,8,6,5,
2022-08-06,,Não informado,FINALIZADA,IPSEP,RUA ITAJAI,Não informado,AO LADO DO BANCO ITAU,IPSEP,SUBURBIO,COLISÃO TRANSVERSAL,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,40.0,Única,Não existe,COM VÍTIMA,2022,8,6,5,
2022-08-06,,Não informado,FINALIZADA,APIPUCOS,RUA DE APIPUCOS,Não informado,E/F AO PARQUE DE APIPUCOS,APIPUCOS,SUBURBIO,CHOQUE,Não informado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,60.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,6,5,
2022-08-06,,Não informado,FINALIZADA,IMBIRIBEIRA,RUA JOAQUIM BANDEIRA,RUA SARGENTO SILVINO DE MACEDO,MOTEL PRAIA SUL,IMBIRIBEIRA,SUBURBIO,COLISÃO TRASEIRA,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Incompleta,Seca,Mal iluminada,Não existe,Não há placas,60.0,Dupla,Não existe,COM VÍTIMA,2022,8,6,5,
2022-08-07,,Não informado,FINALIZADA,SANTO AMARO,AV MARIO MELO,AV CRUZ CABUGA,EM FRENTE A IGREJA ASSEMBLÉIA DE DEUS,SANTO AMARO,Não informado,COLISÃO TRANSVERSAL,Não informado,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Dupla,Canteiro central,COM VÍTIMA,2022,8,7,6,
2022-08-07,,Não informado,FINALIZADA,CAMPO GRANDE,RUA PROFESSOR FRANCISCO DA TRINDADE,RUA CATULO DA PAIXAO CEARENSE,Não informado,CAMPO GRANDE,CIDADE,COLISÃO TRANSVERSAL,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Cruzamento,Chuvoso,Não existe,Perfeito estado,Molhada,Não informado,Faixa de pedestre,"Placas ""Pare""",40.0,Dupla,Faixa seccionada,COM VÍTIMA,2022,8,7,6,
2022-08-07,,Não informado,FINALIZADA,GRAÇAS,AV RUI BARBOSA,RUA CARDEAL ARCOVERDE,PRÓX. AO SUPERMERCADO RECIBOM / RESTAURANTE ILHA DA KOSTA,GRAÇAS,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Única,Não existe,COM VÍTIMA,2022,8,7,6,
2022-08-07,,Não informado,FINALIZADA,BONGI,AV ENGENHEIRO ABDIAS DE CARVALHO,Não informado,APOS O NOVO ATACAREJO,BONGI,CIDADE,ATROPELAMENTO DE PESSOA,Não informado,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Não informado,COM VÍTIMA,2022,8,7,6,
2022-08-07,,Não informado,FINALIZADA,FUNDÃO,AV BEBERIBE,RUA CORONEL URBANO RIBEIRO DE SENA,PRÓXIMO AO PAGODE DA PRESSÃO,FUNDÃO,CIDADE,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Mal conservada,Faixa de pedestre,Outras,60.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,7,6,
2022-08-08,,Não informado,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,VIADUTO TANCREDO NEVES,PROXIMO AO VIADUTO TANCREDO NEVES,IMBIRIBEIRA,Não informado,COLISÃO FRONTAL,Não informado,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,SEM VÍTIMA,2022,8,8,0,
2022-08-08,,Não informado,FINALIZADA,BOA VIAGEM,AV DOM JOAO VI,Não informado,EM FRENTE AO COLEGIO MOTIVO,BOA VIAGEM,SUBURBIO,COLISÃO LATERAL,Não informado,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Não há placas,50.0,Única,Canal,COM VÍTIMA,2022,8,8,0,
2022-08-08,,Não informado,FINALIZADA,SÃO JOSÉ,RUA IMPERIAL,TRV DO RAPOSO,PROX AO HOTEL CRISTAL,SÃO JOSÉ,SUBURBIO,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Sem defeito,Incompleta,Seca,Mal conservada,Faixa de pedestre,R-6a,60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,8,0,
2022-08-08,,Não informado,FINALIZADA,ENCRUZILHADA,AV NORTE MIGUEL ARRAES DE ALENCAR,Não informado,EM FRENTE À EXTRAFARMA,ENCRUZILHADA,CIDADE,ATROPELAMENTO DE PESSOA,Não informado,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Dupla,Canteiro central,COM VÍTIMA,2022,8,8,0,
2022-08-08,,Não informado,FINALIZADA,JIQUIÁ,RUA SAO MIGUEL,Não informado,AFOGADOS ALUMINIO,JIQUIÁ,SUBURBIO,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa seccionada,COM VÍTIMA,2022,8,8,0,
2022-08-08,,Não informado,FINALIZADA,JORDÃO,AV MARIA IRENE,Não informado,EM FRENTE A NUE SUPERFICIES,JORDÃO,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,8,0,
2022-08-08,,Não informado,FINALIZADA,CABANGA,AV ANTONIO DE GOES,Não informado,AO LADO DO CABANGA IATE CLUBE,CABANGA,CIDADE,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,Ponte,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa contínua,COM VÍTIMA,2022,8,8,0,
2022-08-09,,Não informado,FINALIZADA,IPUTINGA,AV CAXANGA,Não informado,PROX AO HOSPITAL BARÃO DE LUCENA,IPUTINGA,SUBURBIO,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Dupla,Canteiro central,COM VÍTIMA,2022,8,9,1,
2022-08-09,,Não informado,FINALIZADA,PINA,RUA AMAZONAS,RUA TOME GIBSON,EDF. PARQUE AMAZONAS E EDF. ENCANTA MOÇA,PINA,SUBURBIO,COLISÃO LATERAL,Não informado,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,9,1,
2022-08-09,,Não informado,FINALIZADA,PINA,AVENIDA CELSO FURTADO (VIA MANGUE),Não informado,"PROX. AOS RESIDENCIAIS, NO FINAL DA VIA MANGUE SENT. PINA",PINA,CIDADE,CHOQUE,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não informado,Não informado,60.0,Dupla,Canteiro central,COM VÍTIMA,2022,8,9,1,
2022-08-09,,Não informado,FINALIZADA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,Não informado,E/F A CERPE,BOA VIAGEM,SUBURBIO,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,60.0,Única,Canteiro central,COM VÍTIMA,2022,8,9,1,
2022-08-09,,Não informado,FINALIZADA,SANTO AMARO,RUA DOS PALMARES,RUA ARNOBIO MARQUES,EM FRENTE AO JULIÃO,SANTO AMARO,SUBURBIO,COLISÃO COM CICLISTA,Não informado,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,9,1,
2022-08-09,,Não informado,FINALIZADA,ILHA DO LEITE,RUA MINAS GERAIS,RUA MARQUES AMORIM,POR TRÁS DA UNIMEDE 3,ILHA DO LEITE,Não informado,COLISÃO FRONTAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,9,1,
2022-08-09,,Não informado,FINALIZADA,SÃO JOSÉ,RUA TOBIAS BARRETO,Não informado,PROX  MS  ELETRONICA E/F AO EDF MONTANHA,SÃO JOSÉ,CIDADE,ATROPELAMENTO DE PESSOA,Não informado,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60.0,Única,Não existe,COM VÍTIMA,2022,8,9,1,
2022-08-09,,Não informado,FINALIZADA,TAMARINEIRA,RUA PADRE ROMA,RUA DO FUTURO,EM FRENTE AO HOSPITAL ALBERT SABIN,TAMARINEIRA,Não informado,COLISÃO COM CICLISTA,Não informado,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,40.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,9,1,
2022-08-10,,Não informado,FINALIZADA,CIDADE UNIVERSITÁRIA,RUA PROFESSOR ANTONIO COELHO,Não informado,COLÉGIO E CURSO DESAFIO,CIDADE UNIVERSITÁRIA,Não informado,ATROPELAMENTO DE PESSOA,Não informado,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,COM VÍTIMA,2022,8,10,2,
2022-08-10,,Não informado,FINALIZADA,IBURA,AV DOIS RIOS,RUA JORNALISTA EDSON REGIS,EM FRENTE AO POSTO BR,IBURA,CIDADE,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,R-6a,60.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,10,2,
2022-08-10,,Não informado,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,Não informado,EMFRENTE AO FÓRUM TRABALHISTA,IMBIRIBEIRA,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60.0,Dupla,Canteiro central,COM VÍTIMA,2022,8,10,2,
2022-08-10,,Não informado,FINALIZADA,GRAÇAS,RUA DAS CREOULAS,Não informado,EM FRENTE AO MACUNAÍMA,GRAÇAS,Não informado,CHOQUE,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,10,2,
2022-08-10,,Não informado,FINALIZADA,JOANA BEZERRA,RUA IMPERIAL,RUA BOM SUCESSO,PROX AO VIADUTO CAPITÃO TEMUDO,JOANA BEZERRA,SUBURBIO,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,10,2,
2022-08-10,,Não informado,FINALIZADA,MADALENA,AV JOSE GONCALVES DE MEDEIROS,RUA COMENDADOR BENTO AGUIAR,EM FRENTE AO PAGUE MENOS,MADALENA,SUBURBIO,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Não existe,Não existente,Seca,Mal conservada,Não existe,Não há placas,60.0,Única,Não informado,COM VÍTIMA,2022,8,10,2,
2022-08-10,,Não informado,FINALIZADA,AREIAS,AV CAPITAO GREGORIO DE CALDAS,Não informado,EM FRENTE AO RESTAURANTE DO BATATA,AREIAS,Não informado,ATROPELAMENTO DE PESSOA,Não informado,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Mal conservada,Não existe,"Placas ""Pare""",60.0,Dupla,Não existe,COM VÍTIMA,2022,8,10,2,
2022-08-11,,Não informado,FINALIZADA,SAN MARTIN,AV ENGENHEIRO ABDIAS DE CARVALHO,AV GENERAL SAN MARTIN,NOVO ATACAREJO,SAN MARTIN,SUBURBIO,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Dupla,Canteiro central,COM VÍTIMA,2022,8,11,3,
2022-08-11,,Não informado,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,Não informado,CHURRASCARIA CHARQUE NA BRASA,AFOGADOS,CIDADE,COLISÃO FRONTAL,Não informado,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Outros,Outras,60.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,11,3,
2022-08-11,,Não informado,FINALIZADA,BOA VISTA,RUA PRINCESA IZABEL,RUA SETE DE SETEMBRO,FACULDADE DE DIREITO,BOA VISTA,CIDADE,COLISÃO TRANSVERSAL,Não informado,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,"Placas ""Pare""",60.0,Não informado,Não existe,SEM VÍTIMA,2022,8,11,3,
2022-08-11,,Não informado,FINALIZADA,ARRUDA,AV BEBERIBE,RUA ZEFERINO AGRA,PROX A DELEGACIA DE ÁGUA FRIA,ARRUDA,CIDADE,COLISÃO TRANSVERSAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Não informado,Bom,Não existe,Não informado,Seca,Perfeito estado,Faixa de pedestre,Não informado,40.0,Única,Faixa contínua,COM VÍTIMA,2022,8,11,3,
2022-08-11,,Não informado,FINALIZADA,SÃO JOSÉ,AV SUL,RUA PADRE JOSE DE SA LEITAO,PROXIMO AO SEMAFORO  509,SÃO JOSÉ,CIDADE,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Única,Faixa contínua,COM VÍTIMA,2022,8,11,3,
2022-08-11,,Não informado,FINALIZADA,MADALENA,RUA REAL DA TORRE,RUA JOSE OSORIO,EM FRENTE AO MERCADO DA MADALENA,MADALENA,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,11,3,
2022-08-11,,Não informado,FINALIZADA,ÁGUA FRIA,RUA DA REGENERACAO,Não informado,PROX A LEO CHOP,ÁGUA FRIA,SUBURBIO,COLISÃO FRONTAL,Não informado,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Não existente,Molhada,Mal conservada,Não existe,Outras,40.0,Dupla,Não existe,COM VÍTIMA,2022,8,11,3,
2022-08-11,,Não informado,FINALIZADA,IPUTINGA,RUA CAPITAO AURELIO DE ARAUJO,Não informado,LADO OPOSTO AO RESTAURANTE BODE DO PRIMO,IPUTINGA,Não informado,CHOQUE,Não informado,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Não informado,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Não existe,SEM VÍTIMA,2022,8,11,3,
2022-08-12,,Não informado,FINALIZADA,ROSARINHO,AV NORTE MIGUEL ARRAES DE ALENCAR,Não informado,EM FRENTE A EXTRA FARMA,ROSARINHO,SUBURBIO,QUEDA,Não informado,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,COM VÍTIMA,2022,8,12,4,
2022-08-12,,Não informado,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,Não informado,"EM FRENTE A UPE, SENT. OLINDA",SANTO AMARO,SUBURBIO,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,Outras,60.0,Única,Faixa seccionada,COM VÍTIMA,2022,8,12,4,
2022-08-12,,Não informado,FINALIZADA,SAN MARTIN,RUA VINTE E UM DE ABRIL,Não informado,EM FRENTE A PADARIA PARIS,SAN MARTIN,CIDADE,Não informado,Não informado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,60.0,Dupla,Faixa seccionada,SEM VÍTIMA,2022,8,12,4,
2022-08-12,,Não informado,FINALIZADA,CORDEIRO,AV CAXANGA,AV GENERAL SAN MARTIN,EM FRENTE AO T.I. DA CAXANGÁ,CORDEIRO,CIDADE,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60.0,Única,Não informado,COM VÍTIMA,2022,8,12,4,
2022-08-12,,Não informado,DUPLICIDADE,VÁRZEA,AV CAXANGA,Não informado,EM FRENTE AO T.I. DA CAXANGÁ,VÁRZEA,Não informado,COLISÃO TRASEIRA,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,COM VÍTIMA,2022,8,12,4,
2022-08-12,,Não informado,FINALIZADA,VÁRZEA,AV AFONSO OLINDENSE,Não informado,DEPÓSITO SÓ BEBIDAS,VÁRZEA,Não informado,COLISÃO LATERAL,Não informado,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,30.0,Dupla,Faixa contínua,COM VÍTIMA,2022,8,12,4,
2022-08-12,,Não informado,CANCELADA,ROSARINHO,AV NORTE MIGUEL ARRAES DE ALENCAR,Não informado,E/F ALARME CENTER PROX  VISTORIA DO DETRAN  S/T  CID,ROSARINHO,Não informado,COLISÃO FRONTAL,Não informado,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,Não informado,60.0,Não informado,Não informado,SEM VÍTIMA,2022,8,12,4,
